country,year,value,indicator code,indicator description
Ireland,2018,12.415072392248785,On PAYE register,On PAYE register
Israel,2018,D,On PAYE register,On PAYE register
Italy,2018,0,On PAYE register,On PAYE register
Jamaica,2018,30.185754228607813,On PAYE register,On PAYE register
Japan,2018,D,On PAYE register,On PAYE register
Kazakhstan,2018,D,On PAYE register,On PAYE register
Kenya,2018,7.317052638667912,On PAYE register,On PAYE register
Kiribati,2018,0,On PAYE register,On PAYE register
"Korea, Republic of",2018,D,On PAYE register,On PAYE register
"Kosovo, Republic of",2018,13.532309475514342,On PAYE register,On PAYE register
Kyrgyz Republic,2018,D,On PAYE register,On PAYE register
Lao People's Democratic Republic,2018,D,On PAYE register,On PAYE register
Latvia,2018,D,On PAYE register,On PAYE register
Lebanon,2018,,On PAYE register,On PAYE register
Lesotho,2018,0,On PAYE register,On PAYE register
Liberia,2018,0.6824332274385222,On PAYE register,On PAYE register
Lithuania,2018,2.5989506584196054,On PAYE register,On PAYE register
Luxembourg,2018,D,On PAYE register,On PAYE register
Madagascar,2018,2.466069881605544,On PAYE register,On PAYE register
Malawi,2018,D,On PAYE register,On PAYE register
Malaysia,2018,29.345012214584017,On PAYE register,On PAYE register
Maldives,2018,,On PAYE register,On PAYE register
Malta,2018,41.10137982318434,On PAYE register,On PAYE register
"Marshall Islands, Republic of",2018,,On PAYE register,On PAYE register
Mauritius,2018,0,On PAYE register,On PAYE register
Mexico,2018,0,On PAYE register,On PAYE register
Moldova,2018,D,On PAYE register,On PAYE register
Mongolia,2018,74.84482758620689,On PAYE register,On PAYE register
Montenegro,2018,10.24954128440367,On PAYE register,On PAYE register
Montserrat,2018,27.027027027027028,On PAYE register,On PAYE register
Morocco,2018,D,On PAYE register,On PAYE register
Mozambique,2018,D,On PAYE register,On PAYE register
Myanmar,2018,D,On PAYE register,On PAYE register
Namibia,2018,0.48534137863186205,On PAYE register,On PAYE register
Nauru,2018,16.666666666666664,On PAYE register,On PAYE register
Nepal,2018,,On PAYE register,On PAYE register
Netherlands,2018,0,On PAYE register,On PAYE register
New Zealand,2018,3.3341419368750165,On PAYE register,On PAYE register
Nicaragua,2018,37.278503994190274,On PAYE register,On PAYE register
Niger,2018,53.36549225539883,On PAYE register,On PAYE register
Nigeria,2018,D,On PAYE register,On PAYE register
Norway,2018,0,On PAYE register,On PAYE register
Pakistan,2018,D,On PAYE register,On PAYE register
Palau,2018,,On PAYE register,On PAYE register
Panama,2018,10.75016744809109,On PAYE register,On PAYE register
Papua New Guinea,2018,47.05882352941176,On PAYE register,On PAYE register
Paraguay,2018,,On PAYE register,On PAYE register
Peru,2018,26.06386794550815,On PAYE register,On PAYE register
Philippines,2018,0.3329469808088786,On PAYE register,On PAYE register
Poland,2018,34.581888200361085,On PAYE register,On PAYE register
Portugal,2018,D,On PAYE register,On PAYE register
Republic of North Macedonia,2018,7.667996404090347,On PAYE register,On PAYE register
Republika Srpska,2018,0,On PAYE register,On PAYE register
Romania,2018,8.374857448141945,On PAYE register,On PAYE register
Russian Federation,2018,D,On PAYE register,On PAYE register
Rwanda,2018,0,On PAYE register,On PAYE register
Samoa,2018,0,On PAYE register,On PAYE register
São Tomé and Príncipe,2018,D,On PAYE register,On PAYE register
Saudi Arabia,2018,,On PAYE register,On PAYE register
Senegal,2018,98.13769894486477,On PAYE register,On PAYE register
"Serbia, Republic of",2018,0,On PAYE register,On PAYE register
Seychelles,2018,30.51388754475951,On PAYE register,On PAYE register
Sierra Leone,2018,2.25,On PAYE register,On PAYE register
Singapore,2018,,On PAYE register,On PAYE register
Slovak Republic,2018,D,On PAYE register,On PAYE register
Slovenia,2018,0,On PAYE register,On PAYE register
Solomon Islands,2018,30.96646942800789,On PAYE register,On PAYE register
South Africa,2018,21.126329783207108,On PAYE register,On PAYE register
Spain,2018,0,On PAYE register,On PAYE register
Sri Lanka,2018,,On PAYE register,On PAYE register
St. Kitts and Nevis,2018,,On PAYE register,On PAYE register
St. Lucia,2018,39.39041414611447,On PAYE register,On PAYE register
St. Vincent and the Grenadines,2018,49.37629937629938,On PAYE register,On PAYE register
Suriname,2018,1.488833746898263,On PAYE register,On PAYE register
Sweden,2018,D,On PAYE register,On PAYE register
Switzerland,2018,D,On PAYE register,On PAYE register
Taiwan,2018,D,On PAYE register,On PAYE register
Tajikistan,2018,5.000962340411882,On PAYE register,On PAYE register
Thailand,2018,D,On PAYE register,On PAYE register
"Timor-Leste, Dem. Rep. of",2018,D,On PAYE register,On PAYE register
Togo,2018,0,On PAYE register,On PAYE register
Tonga,2018,0.7333333333333333,On PAYE register,On PAYE register
Trinidad and Tobago,2018,53.33246839900656,On PAYE register,On PAYE register
Turkey,2018,72.1763002929742,On PAYE register,On PAYE register
Turks and Caicos Islands,2018,,On PAYE register,On PAYE register
Uganda,2018,15.800717826012647,On PAYE register,On PAYE register
Ukraine,2018,53.89536729752421,On PAYE register,On PAYE register
United Kingdom,2018,D,On PAYE register,On PAYE register
United States,2018,D,On PAYE register,On PAYE register
Uruguay,2018,0,On PAYE register,On PAYE register
Uzbekistan,2018,4.185441391127752,On PAYE register,On PAYE register
Vanuatu,2018,,On PAYE register,On PAYE register
Vietnam,2018,32.87783265312604,On PAYE register,On PAYE register
Zambia,2018,65.19103716760294,On PAYE register,On PAYE register
Zimbabwe,2018,28.964282880293425,On PAYE register,On PAYE register
"Afghanistan, Islamic Republic of",2019,0,On PAYE register,On PAYE register
Albania,2019,D,On PAYE register,On PAYE register
Angola,2019,13.334792857833827,On PAYE register,On PAYE register
Antigua and Barbuda,2019,,On PAYE register,On PAYE register
Argentina,2019,D,On PAYE register,On PAYE register
"Armenia, Republic of",2019,41.55229451183307,On PAYE register,On PAYE register
Aruba,2019,,On PAYE register,On PAYE register
Australia,2019,28.79665917199809,On PAYE register,On PAYE register
Austria,2019,0,On PAYE register,On PAYE register
"Azerbaijan, Republic of",2019,20.583396862335995,On PAYE register,On PAYE register
Bangladesh,2019,3.1422819443096923,On PAYE register,On PAYE register
Barbados,2019,3.103002442177848,On PAYE register,On PAYE register
Belarus,2019,D,On PAYE register,On PAYE register
Belgium,2019,D,On PAYE register,On PAYE register
Belize,2019,74.46396904723521,On PAYE register,On PAYE register
Benin,2019,D,On PAYE register,On PAYE register
Bhutan,2019,0,On PAYE register,On PAYE register
Bolivia,2019,27.835483515271804,On PAYE register,On PAYE register
Bosnia and Herzegovina,2019,D,On PAYE register,On PAYE register
Botswana,2019,8.083473254977212,On PAYE register,On PAYE register
Brazil,2019,D,On PAYE register,On PAYE register
Brunei Darussalam,2019,,On PAYE register,On PAYE register
Bulgaria,2019,D,On PAYE register,On PAYE register
Burkina Faso,2019,,On PAYE register,On PAYE register
Burundi,2019,3.8087056128293244,On PAYE register,On PAYE register
Cabo Verde,2019,42.89240896934787,On PAYE register,On PAYE register
Cambodia,2019,D,On PAYE register,On PAYE register
Cameroon,2019,0,On PAYE register,On PAYE register
Canada,2019,D,On PAYE register,On PAYE register
Central African Republic,2019,25.719591457753015,On PAYE register,On PAYE register
Chad,2019,0.15128593040847202,On PAYE register,On PAYE register
Chile,2019,0,On PAYE register,On PAYE register
"China, P.R.: Hong Kong",2019,,On PAYE register,On PAYE register
"China, P.R.: Mainland",2019,D,On PAYE register,On PAYE register
Colombia,2019,D,On PAYE register,On PAYE register
Comoros,2019,11.881188118811881,On PAYE register,On PAYE register
"Congo, Democratic Republic of",2019,,On PAYE register,On PAYE register
"Congo, Republic of",2019,40.20931802835921,On PAYE register,On PAYE register
Cook Islands,2019,35.51938726663476,On PAYE register,On PAYE register
Costa Rica,2019,0,On PAYE register,On PAYE register
Croatia,2019,0,On PAYE register,On PAYE register
Cyprus,2019,0,On PAYE register,On PAYE register
Czech Republic,2019,21.009497822899846,On PAYE register,On PAYE register
Denmark,2019,10.159386617100372,On PAYE register,On PAYE register
Dominica,2019,14.510016242555496,On PAYE register,On PAYE register
Dominican Republic,2019,0,On PAYE register,On PAYE register
Ecuador,2019,90.73036269850117,On PAYE register,On PAYE register
El Salvador,2019,59.17260707975386,On PAYE register,On PAYE register
Estonia,2019,0,On PAYE register,On PAYE register
Eswatini,2019,25.25426156711073,On PAYE register,On PAYE register
Ethiopia,2019,,On PAYE register,On PAYE register
Fiji,2019,16.848220769789396,On PAYE register,On PAYE register
Finland,2019,0,On PAYE register,On PAYE register
France,2019,D,On PAYE register,On PAYE register
Gabon,2019,D,On PAYE register,On PAYE register
"Gambia, The",2019,7.829181494661921,On PAYE register,On PAYE register
Georgia,2019,76.62199386169041,On PAYE register,On PAYE register
Germany,2019,0,On PAYE register,On PAYE register
Ghana,2019,23.434036079113234,On PAYE register,On PAYE register
Greece,2019,20.970880513676285,On PAYE register,On PAYE register
Grenada,2019,15.780998389694043,On PAYE register,On PAYE register
Guatemala,2019,0,On PAYE register,On PAYE register
Guinea,2019,79.01938426453819,On PAYE register,On PAYE register
Guinea Bissau,2019,D,On PAYE register,On PAYE register
Guyana,2019,8.74624133873709,On PAYE register,On PAYE register
Honduras,2019,3.8939519469759736,On PAYE register,On PAYE register
Hungary,2019,3.4153938945110154,On PAYE register,On PAYE register
Iceland,2019,0,On PAYE register,On PAYE register
India,2019,D,On PAYE register,On PAYE register
Indonesia,2019,D,On PAYE register,On PAYE register
Ireland,2019,4.017725819154892,On PAYE register,On PAYE register
Israel,2019,D,On PAYE register,On PAYE register
Italy,2019,0,On PAYE register,On PAYE register
Jamaica,2019,30.496590145038898,On PAYE register,On PAYE register
Japan,2019,D,On PAYE register,On PAYE register
Kazakhstan,2019,D,On PAYE register,On PAYE register
Kenya,2019,0,On PAYE register,On PAYE register
Kiribati,2019,0,On PAYE register,On PAYE register
"Korea, Republic of",2019,D,On PAYE register,On PAYE register
"Kosovo, Republic of",2019,13.515549992100434,On PAYE register,On PAYE register
Kyrgyz Republic,2019,D,On PAYE register,On PAYE register
Lao People's Democratic Republic,2019,D,On PAYE register,On PAYE register
Latvia,2019,D,On PAYE register,On PAYE register
Lebanon,2019,,On PAYE register,On PAYE register
Lesotho,2019,0,On PAYE register,On PAYE register
Liberia,2019,12.688342585249801,On PAYE register,On PAYE register
Lithuania,2019,4.0914649283304065,On PAYE register,On PAYE register
Luxembourg,2019,D,On PAYE register,On PAYE register
Madagascar,2019,1.1691307539058404,On PAYE register,On PAYE register
Malawi,2019,D,On PAYE register,On PAYE register
Malaysia,2019,28.671841596029324,On PAYE register,On PAYE register
Maldives,2019,,On PAYE register,On PAYE register
Malta,2019,45.69233442078644,On PAYE register,On PAYE register
"Marshall Islands, Republic of",2019,,On PAYE register,On PAYE register
Mauritius,2019,0,On PAYE register,On PAYE register
Mexico,2019,0,On PAYE register,On PAYE register
Moldova,2019,D,On PAYE register,On PAYE register
Mongolia,2019,84.31955941181033,On PAYE register,On PAYE register
Montenegro,2019,19.593088971419345,On PAYE register,On PAYE register
Montserrat,2019,32.631578947368425,On PAYE register,On PAYE register
Morocco,2019,D,On PAYE register,On PAYE register
Mozambique,2019,D,On PAYE register,On PAYE register
Myanmar,2019,,On PAYE register,On PAYE register
Namibia,2019,5.274916221918828,On PAYE register,On PAYE register
Nauru,2019,6.622516556291391,On PAYE register,On PAYE register
Nepal,2019,,On PAYE register,On PAYE register
Netherlands,2019,0,On PAYE register,On PAYE register
New Zealand,2019,3.9523234491703563,On PAYE register,On PAYE register
Nicaragua,2019,41.25116806834869,On PAYE register,On PAYE register
Niger,2019,36.98230219861782,On PAYE register,On PAYE register
Nigeria,2019,D,On PAYE register,On PAYE register
Norway,2019,0,On PAYE register,On PAYE register
Pakistan,2019,D,On PAYE register,On PAYE register
Palau,2019,,On PAYE register,On PAYE register
Panama,2019,13.921162553968196,On PAYE register,On PAYE register
Papua New Guinea,2019,34.065934065934066,On PAYE register,On PAYE register
Paraguay,2019,,On PAYE register,On PAYE register
Peru,2019,28.069381114645754,On PAYE register,On PAYE register
Philippines,2019,0.27185326192570736,On PAYE register,On PAYE register
Poland,2019,35.24502609997628,On PAYE register,On PAYE register
Portugal,2019,D,On PAYE register,On PAYE register
Republic of North Macedonia,2019,7.684574212001925,On PAYE register,On PAYE register
Republika Srpska,2019,0,On PAYE register,On PAYE register
Romania,2019,8.51640792566293,On PAYE register,On PAYE register
Russian Federation,2019,D,On PAYE register,On PAYE register
Rwanda,2019,0,On PAYE register,On PAYE register
Samoa,2019,0,On PAYE register,On PAYE register
São Tomé and Príncipe,2019,D,On PAYE register,On PAYE register
Saudi Arabia,2019,,On PAYE register,On PAYE register
Senegal,2019,98.18351995008146,On PAYE register,On PAYE register
"Serbia, Republic of",2019,0,On PAYE register,On PAYE register
Seychelles,2019,2.1,On PAYE register,On PAYE register
Sierra Leone,2019,21.333333333333336,On PAYE register,On PAYE register
Singapore,2019,,On PAYE register,On PAYE register
Slovak Republic,2019,D,On PAYE register,On PAYE register
Slovenia,2019,0,On PAYE register,On PAYE register
Solomon Islands,2019,44.4187123668365,On PAYE register,On PAYE register
South Africa,2019,21.04902977675293,On PAYE register,On PAYE register
Spain,2019,0,On PAYE register,On PAYE register
Sri Lanka,2019,,On PAYE register,On PAYE register
St. Kitts and Nevis,2019,,On PAYE register,On PAYE register
St. Lucia,2019,37.972972972972975,On PAYE register,On PAYE register
St. Vincent and the Grenadines,2019,48.35941443715296,On PAYE register,On PAYE register
Suriname,2019,56.34920634920635,On PAYE register,On PAYE register
Sweden,2019,D,On PAYE register,On PAYE register
Switzerland,2019,D,On PAYE register,On PAYE register
Taiwan,2019,D,On PAYE register,On PAYE register
Tajikistan,2019,4.8154329471824076,On PAYE register,On PAYE register
Thailand,2019,D,On PAYE register,On PAYE register
"Timor-Leste, Dem. Rep. of",2019,D,On PAYE register,On PAYE register
Togo,2019,0,On PAYE register,On PAYE register
Tonga,2019,0.7333333333333333,On PAYE register,On PAYE register
Trinidad and Tobago,2019,56.918074765410466,On PAYE register,On PAYE register
Turkey,2019,72.27305267653918,On PAYE register,On PAYE register
Turks and Caicos Islands,2019,,On PAYE register,On PAYE register
Uganda,2019,17.841953045253486,On PAYE register,On PAYE register
Ukraine,2019,54.33681268965551,On PAYE register,On PAYE register
United Kingdom,2019,D,On PAYE register,On PAYE register
United States,2019,D,On PAYE register,On PAYE register
Uruguay,2019,0,On PAYE register,On PAYE register
Uzbekistan,2019,8.021800199360493,On PAYE register,On PAYE register
Vanuatu,2019,,On PAYE register,On PAYE register
Vietnam,2019,35.271769232182685,On PAYE register,On PAYE register
Zambia,2019,62.25698050956192,On PAYE register,On PAYE register
Zimbabwe,2019,34.96414228341939,On PAYE register,On PAYE register
"Afghanistan, Islamic Republic of",2020,,On PAYE register,On PAYE register
Albania,2020,46.87741025584521,On PAYE register,On PAYE register
Angola,2020,D,On PAYE register,On PAYE register
Antigua and Barbuda,2020,,On PAYE register,On PAYE register
Argentina,2020,D,On PAYE register,On PAYE register
"Armenia, Republic of",2020,40.18612015654408,On PAYE register,On PAYE register
Aruba,2020,27.1483574997952,On PAYE register,On PAYE register
Australia,2020,29.333291288481988,On PAYE register,On PAYE register
Austria,2020,0,On PAYE register,On PAYE register
"Azerbaijan, Republic of",2020,,On PAYE register,On PAYE register
Bangladesh,2020,D,On PAYE register,On PAYE register
Barbados,2020,2.2154316271963332,On PAYE register,On PAYE register
Belarus,2020,D,On PAYE register,On PAYE register
Belgium,2020,D,On PAYE register,On PAYE register
Belize,2020,63.537017231134875,On PAYE register,On PAYE register
Benin,2020,19.4331983805668,On PAYE register,On PAYE register
Bhutan,2020,0,On PAYE register,On PAYE register
Bolivia,2020,51.15427479700685,On PAYE register,On PAYE register
Bosnia and Herzegovina,2020,D,On PAYE register,On PAYE register
Botswana,2020,0,On PAYE register,On PAYE register
Brazil,2020,D,On PAYE register,On PAYE register
Brunei Darussalam,2020,,On PAYE register,On PAYE register
Bulgaria,2020,D,On PAYE register,On PAYE register
Burkina Faso,2020,3.254201120298746,On PAYE register,On PAYE register
Burundi,2020,4.694976076555024,On PAYE register,On PAYE register
Cabo Verde,2020,34.02782119412316,On PAYE register,On PAYE register
Cambodia,2020,4.762819281736125,On PAYE register,On PAYE register
Cameroon,2020,,On PAYE register,On PAYE register
Canada,2020,D,On PAYE register,On PAYE register
Central African Republic,2020,8.78438331854481,On PAYE register,On PAYE register
Chad,2020,D,On PAYE register,On PAYE register
Chile,2020,0,On PAYE register,On PAYE register
"China, P.R.: Hong Kong",2020,,On PAYE register,On PAYE register
"China, P.R.: Mainland",2020,D,On PAYE register,On PAYE register
Colombia,2020,D,On PAYE register,On PAYE register
Comoros,2020,66.66666666666666,On PAYE register,On PAYE register
"Congo, Democratic Republic of",2020,D,On PAYE register,On PAYE register
"Congo, Republic of",2020,6.587218438973284,On PAYE register,On PAYE register
Cook Islands,2020,41.155988857938716,On PAYE register,On PAYE register
Costa Rica,2020,0,On PAYE register,On PAYE register
Croatia,2020,0,On PAYE register,On PAYE register
Cyprus,2020,0,On PAYE register,On PAYE register
Czech Republic,2020,20.925967558435012,On PAYE register,On PAYE register
Denmark,2020,11.348814802258879,On PAYE register,On PAYE register
Dominica,2020,66.87823225199811,On PAYE register,On PAYE register
Dominican Republic,2020,18.412059129561193,On PAYE register,On PAYE register
Ecuador,2020,88.99492809981632,On PAYE register,On PAYE register
El Salvador,2020,,On PAYE register,On PAYE register
Estonia,2020,0,On PAYE register,On PAYE register
Eswatini,2020,2.264927934111187,On PAYE register,On PAYE register
Ethiopia,2020,,On PAYE register,On PAYE register
Fiji,2020,0,On PAYE register,On PAYE register
Finland,2020,0,On PAYE register,On PAYE register
France,2020,D,On PAYE register,On PAYE register
Gabon,2020,52.5871650269625,On PAYE register,On PAYE register
"Gambia, The",2020,,On PAYE register,On PAYE register
Georgia,2020,78.21571326810435,On PAYE register,On PAYE register
Germany,2020,0,On PAYE register,On PAYE register
Ghana,2020,2.181643650326156,On PAYE register,On PAYE register
Greece,2020,20.64461245441665,On PAYE register,On PAYE register
Grenada,2020,24.702774108322327,On PAYE register,On PAYE register
Guatemala,2020,0.36693704132869837,On PAYE register,On PAYE register
Guinea,2020,53.986039676708295,On PAYE register,On PAYE register
Guinea Bissau,2020,D,On PAYE register,On PAYE register
Guyana,2020,8.581235697940503,On PAYE register,On PAYE register
Honduras,2020,24.71058549179645,On PAYE register,On PAYE register
Hungary,2020,1.8295842081061005,On PAYE register,On PAYE register
Iceland,2020,11.527328452239061,On PAYE register,On PAYE register
India,2020,0.3926926332850313,On PAYE register,On PAYE register
Indonesia,2020,D,On PAYE register,On PAYE register
Ireland,2020,0.9514303801562768,On PAYE register,On PAYE register
Israel,2020,D,On PAYE register,On PAYE register
Italy,2020,0,On PAYE register,On PAYE register
Jamaica,2020,0,On PAYE register,On PAYE register
Japan,2020,D,On PAYE register,On PAYE register
Kazakhstan,2020,,On PAYE register,On PAYE register
Kenya,2020,65.50002285296404,On PAYE register,On PAYE register
Kiribati,2020,,On PAYE register,On PAYE register
"Korea, Republic of",2020,D,On PAYE register,On PAYE register
"Kosovo, Republic of",2020,10.205128789865565,On PAYE register,On PAYE register
Kyrgyz Republic,2020,,On PAYE register,On PAYE register
Lao People's Democratic Republic,2020,3.2715551974214345,On PAYE register,On PAYE register
Latvia,2020,D,On PAYE register,On PAYE register
Lebanon,2020,18.022681660348507,On PAYE register,On PAYE register
Lesotho,2020,0,On PAYE register,On PAYE register
Liberia,2020,5.096304181497621,On PAYE register,On PAYE register
Lithuania,2020,4.330338346874972,On PAYE register,On PAYE register
Luxembourg,2020,D,On PAYE register,On PAYE register
Madagascar,2020,4.354288230760762,On PAYE register,On PAYE register
Malawi,2020,D,On PAYE register,On PAYE register
Malaysia,2020,21.23585091374389,On PAYE register,On PAYE register
Maldives,2020,0,On PAYE register,On PAYE register
Malta,2020,50.36425098067572,On PAYE register,On PAYE register
"Marshall Islands, Republic of",2020,20.035938903863432,On PAYE register,On PAYE register
Mauritius,2020,3.2830773566295615,On PAYE register,On PAYE register
Mexico,2020,0,On PAYE register,On PAYE register
Moldova,2020,33.2358949073748,On PAYE register,On PAYE register
Mongolia,2020,54.25257664021931,On PAYE register,On PAYE register
Montenegro,2020,18.51251422070535,On PAYE register,On PAYE register
Montserrat,2020,22.443181818181817,On PAYE register,On PAYE register
Morocco,2020,D,On PAYE register,On PAYE register
Mozambique,2020,D,On PAYE register,On PAYE register
Myanmar,2020,,On PAYE register,On PAYE register
Namibia,2020,1.0068279134359448,On PAYE register,On PAYE register
Nauru,2020,4.605263157894736,On PAYE register,On PAYE register
Nepal,2020,0.05875440658049354,On PAYE register,On PAYE register
Netherlands,2020,0,On PAYE register,On PAYE register
New Zealand,2020,7.808812399518135,On PAYE register,On PAYE register
Nicaragua,2020,38.774089068825916,On PAYE register,On PAYE register
Niger,2020,D,On PAYE register,On PAYE register
Nigeria,2020,,On PAYE register,On PAYE register
Norway,2020,0,On PAYE register,On PAYE register
Pakistan,2020,62.25343732619353,On PAYE register,On PAYE register
Palau,2020,17.5623142007775,On PAYE register,On PAYE register
Panama,2020,12.563529538982806,On PAYE register,On PAYE register
Papua New Guinea,2020,30.39843302121154,On PAYE register,On PAYE register
Paraguay,2020,,On PAYE register,On PAYE register
Peru,2020,31.079586994999453,On PAYE register,On PAYE register
Philippines,2020,31.334996234289385,On PAYE register,On PAYE register
Poland,2020,33.63376736671118,On PAYE register,On PAYE register
Portugal,2020,D,On PAYE register,On PAYE register
Republic of North Macedonia,2020,D,On PAYE register,On PAYE register
Republika Srpska,2020,0,On PAYE register,On PAYE register
Romania,2020,8.497224520617273,On PAYE register,On PAYE register
Russian Federation,2020,D,On PAYE register,On PAYE register
Rwanda,2020,D,On PAYE register,On PAYE register
Samoa,2020,11.92535275375512,On PAYE register,On PAYE register
São Tomé and Príncipe,2020,,On PAYE register,On PAYE register
Saudi Arabia,2020,,On PAYE register,On PAYE register
Senegal,2020,9.10757946210269,On PAYE register,On PAYE register
"Serbia, Republic of",2020,0,On PAYE register,On PAYE register
Seychelles,2020,35.69,On PAYE register,On PAYE register
Sierra Leone,2020,12.211538461538462,On PAYE register,On PAYE register
Singapore,2020,,On PAYE register,On PAYE register
Slovak Republic,2020,D,On PAYE register,On PAYE register
Slovenia,2020,0,On PAYE register,On PAYE register
Solomon Islands,2020,51.40845070422535,On PAYE register,On PAYE register
South Africa,2020,21.149268081303234,On PAYE register,On PAYE register
Spain,2020,0,On PAYE register,On PAYE register
Sri Lanka,2020,D,On PAYE register,On PAYE register
St. Kitts and Nevis,2020,0,On PAYE register,On PAYE register
St. Lucia,2020,35.96207713854773,On PAYE register,On PAYE register
St. Vincent and the Grenadines,2020,38.45783132530121,On PAYE register,On PAYE register
Suriname,2020,,On PAYE register,On PAYE register
Sweden,2020,D,On PAYE register,On PAYE register
Switzerland,2020,,On PAYE register,On PAYE register
Taiwan,2020,D,On PAYE register,On PAYE register
Tajikistan,2020,20.420236638106896,On PAYE register,On PAYE register
Thailand,2020,D,On PAYE register,On PAYE register
"Timor-Leste, Dem. Rep. of",2020,55.430600769458415,On PAYE register,On PAYE register
Togo,2020,D,On PAYE register,On PAYE register
Tonga,2020,0,On PAYE register,On PAYE register
Trinidad and Tobago,2020,79.87982550004116,On PAYE register,On PAYE register
Turkey,2020,74.0885049262339,On PAYE register,On PAYE register
Turks and Caicos Islands,2020,,On PAYE register,On PAYE register
Uganda,2020,13.886319982926656,On PAYE register,On PAYE register
Ukraine,2020,67.75368031298711,On PAYE register,On PAYE register
United Kingdom,2020,D,On PAYE register,On PAYE register
United States,2020,D,On PAYE register,On PAYE register
Uruguay,2020,0,On PAYE register,On PAYE register
Uzbekistan,2020,40.25398922015464,On PAYE register,On PAYE register
Vanuatu,2020,,On PAYE register,On PAYE register
Vietnam,2020,38.35057861839901,On PAYE register,On PAYE register
Zambia,2020,0.1870705471813505,On PAYE register,On PAYE register
Zimbabwe,2020,75.09280853646848,On PAYE register,On PAYE register
"Afghanistan, Islamic Republic of",2018,,On Excise register,On Excise register
Albania,2018,,On Excise register,On Excise register
Angola,2018,,On Excise register,On Excise register
Antigua and Barbuda,2018,,On Excise register,On Excise register
Argentina,2018,85.47664354551593,On Excise register,On Excise register
"Armenia, Republic of",2018,D,On Excise register,On Excise register
Aruba,2018,,On Excise register,On Excise register
Australia,2018,20.494335736354273,On Excise register,On Excise register
Austria,2018,,On Excise register,On Excise register
"Azerbaijan, Republic of",2018,D,On Excise register,On Excise register
Bangladesh,2018,0,On Excise register,On Excise register
Barbados,2018,40,On Excise register,On Excise register
Belarus,2018,D,On Excise register,On Excise register
Belgium,2018,,On Excise register,On Excise register
Belize,2018,,On Excise register,On Excise register
Benin,2018,0,On Excise register,On Excise register
Bhutan,2018,,On Excise register,On Excise register
Bolivia,2018,26.025236593059937,On Excise register,On Excise register
Bosnia and Herzegovina,2018,18.333333333333332,On Excise register,On Excise register
Botswana,2018,0,On Excise register,On Excise register
Brazil,2018,D,On Excise register,On Excise register
Brunei Darussalam,2018,,On Excise register,On Excise register
Bulgaria,2018,,On Excise register,On Excise register
Burkina Faso,2018,,On Excise register,On Excise register
Burundi,2018,0,On Excise register,On Excise register
Cabo Verde,2018,,On Excise register,On Excise register
Cambodia,2018,D,On Excise register,On Excise register
Cameroon,2018,D,On Excise register,On Excise register
Canada,2018,D,On Excise register,On Excise register
Central African Republic,2018,14.285714285714285,On Excise register,On Excise register
Chad,2018,16.666666666666664,On Excise register,On Excise register
Chile,2018,0,On Excise register,On Excise register
"China, P.R.: Hong Kong",2018,,On Excise register,On Excise register
"China, P.R.: Mainland",2018,17.964599358828817,On Excise register,On Excise register
Colombia,2018,0,On Excise register,On Excise register
Comoros,2018,,On Excise register,On Excise register
"Congo, Democratic Republic of",2018,,On Excise register,On Excise register
"Congo, Republic of",2018,57.89473684210527,On Excise register,On Excise register
Cook Islands,2018,,On Excise register,On Excise register
Costa Rica,2018,0,On Excise register,On Excise register
Croatia,2018,,On Excise register,On Excise register
Cyprus,2018,,On Excise register,On Excise register
Czech Republic,2018,,On Excise register,On Excise register
Denmark,2018,0,On Excise register,On Excise register
Dominica,2018,62.5,On Excise register,On Excise register
Dominican Republic,2018,67.95458707196485,On Excise register,On Excise register
Ecuador,2018,99.93952112269699,On Excise register,On Excise register
El Salvador,2018,,On Excise register,On Excise register
Estonia,2018,0,On Excise register,On Excise register
Eswatini,2018,,On Excise register,On Excise register
Ethiopia,2018,D,On Excise register,On Excise register
Fiji,2018,0,On Excise register,On Excise register
Finland,2018,D,On Excise register,On Excise register
France,2018,,On Excise register,On Excise register
Gabon,2018,D,On Excise register,On Excise register
"Gambia, The",2018,D,On Excise register,On Excise register
Georgia,2018,0.831353919239905,On Excise register,On Excise register
Germany,2018,,On Excise register,On Excise register
Ghana,2018,1.694915254237288,On Excise register,On Excise register
Greece,2018,86.89673766513886,On Excise register,On Excise register
Grenada,2018,0,On Excise register,On Excise register
Guatemala,2018,,On Excise register,On Excise register
Guinea,2018,0,On Excise register,On Excise register
Guinea Bissau,2018,D,On Excise register,On Excise register
Guyana,2018,0,On Excise register,On Excise register
Honduras,2018,12.962962962962962,On Excise register,On Excise register
Hungary,2018,0,On Excise register,On Excise register
Iceland,2018,,On Excise register,On Excise register
India,2018,,On Excise register,On Excise register
Indonesia,2018,,On Excise register,On Excise register
Ireland,2018,0,On Excise register,On Excise register
Israel,2018,D,On Excise register,On Excise register
Italy,2018,,On Excise register,On Excise register
Jamaica,2018,49.18032786885246,On Excise register,On Excise register
Japan,2018,,On Excise register,On Excise register
Kazakhstan,2018,D,On Excise register,On Excise register
Kenya,2018,9.0625,On Excise register,On Excise register
Kiribati,2018,D,On Excise register,On Excise register
"Korea, Republic of",2018,0,On Excise register,On Excise register
"Kosovo, Republic of",2018,,On Excise register,On Excise register
Kyrgyz Republic,2018,D,On Excise register,On Excise register
